id,text,county,created_at,sentiment_score,sentiment_label,keywords,retweet_count,favorite_count,source_type,username,location,title,source,url,health_relevance_score,interest_score,date,outbreak_occurred,health_relevance_score_computed,is_recent,is_weekend,text_length,word_count,has_county,is_social_media,is_news,is_official,engagement_score,high_engagement
111,Is there a measles outbreak? Hearing lots of cases in Kakamega,bungoma,2025-09-25 06:18:32.430563,-0.2842403416642237,negative,[],49,78,twitter,user4968,"Bungoma, Kenya",,,,,0,2025-09-25,1,0.75,False,False,62,11,1,1,0,0,127,1
112,Experiencing sweating and sweating. Could this be measles? #health #Kenya,eldoret,2025-08-21 10:28:32.430563,-0.15153014834124745,negative,[],15,3,twitter,user7299,"Eldoret, Kenya",,,,,0,2025-08-21,0,0.5,False,False,73,10,1,1,0,0,18,0
113,Visited hospital today - so many typhoid patients. Stay healthy Kisii!,machakos,2025-07-27 01:29:32.430563,-0.1571624813850551,negative,[],36,33,twitter,user9302,"Machakos, Kenya",,,,,0,2025-07-27,0,0.5,False,True,70,11,1,1,0,0,69,0
114,Is there a malaria outbreak? Hearing lots of cases in Kisumu,malindi,2025-08-21 06:00:32.430563,-0.2533316697597996,negative,[],10,99,twitter,user9305,"Malindi, Kenya",,,,,0,2025-08-21,1,1.0,False,False,60,11,1,1,0,0,109,1
115,Is there a dengue outbreak? Hearing lots of cases in Busia,malindi,2025-07-21 04:27:32.430563,-0.13312992844823265,negative,[],37,63,twitter,user7774,"Malindi, Kenya",,,,,0,2025-07-21,1,0.75,False,False,58,11,1,1,0,0,100,1
116,PSA: Get checked if you have headache. flu is spreading in Kericho,kilifi,2025-08-21 16:06:32.430563,-0.15510456368309034,negative,[],9,17,twitter,user4095,"Kilifi, Kenya",,,,,0,2025-08-21,1,0.75,False,False,66,12,1,1,0,0,26,0
117,PSA: Get checked if you have dizziness. cholera is spreading in Kilifi,kakamega,2025-08-15 11:22:32.430563,-0.2600866817177919,negative,[],29,76,twitter,user2745,"Kakamega, Kenya",,,,,0,2025-08-15,1,0.75,False,False,70,12,1,1,0,0,105,1
118,Cases of influenza reported in Nyeri. Please stay safe everyone!,kilifi,2025-09-12 13:05:32.444275,-0.22614202730536198,negative,[],42,78,twitter,user4993,"Kilifi, Kenya",,,,,0,2025-09-12,1,0.75,False,False,64,10,1,1,0,0,120,1
119,My friend has dizziness and dizziness. Should we worry about measles?,machakos,2025-07-16 22:38:32.446150,-0.1896907410348293,negative,[],34,27,twitter,user2150,"Machakos, Kenya",,,,,0,2025-07-16,0,0.5,False,False,69,11,1,1,0,0,61,0
120,PSA: Get checked if you have nausea. measles is spreading in Nakuru,kisii,2025-10-09 06:16:32.447253,-0.11550159345156882,negative,[],39,8,twitter,user4544,"Kisii, Kenya",,,,,0,2025-10-09,0,0.5,True,False,67,12,1,1,0,0,47,0
121,My friend has cough and cough. Should we worry about malaria?,busia,2025-08-17 10:28:32.448098,-0.10009756630561162,negative,[],6,70,twitter,user7664,"Busia, Kenya",,,,,0,2025-08-17,1,0.75,False,True,61,11,1,1,0,0,76,0
122,Anyone else in Nyeri experiencing weakness? Worried about typhoid,thika,2025-07-14 22:17:32.448098,-0.14156811851998366,negative,[],7,43,twitter,user9948,"Thika, Kenya",,,,,0,2025-07-14,0,0.5,False,False,65,9,1,1,0,0,50,0
123,Experiencing nausea and nausea. Could this be typhoid? #health #Kenya,kisumu,2025-07-20 18:34:32.452377,-0.10962455321963255,negative,[],28,79,twitter,user1866,"Kisumu, Kenya",,,,,0,2025-07-20,0,0.5,False,True,69,10,1,1,0,0,107,1
124,"Feeling terrible - sweating, sweating and sweating. Hope it's not measles",garissa,2025-08-10 12:06:32.452377,-0.19070275063761866,negative,[],42,96,twitter,user1010,"Garissa, Kenya",,,,,0,2025-08-10,0,0.5,False,True,73,11,1,1,0,0,138,1
125,Health alert: flu cases increasing in Nairobi area,nyeri,2025-08-15 08:10:32.452377,-0.20952730872154732,negative,[],34,16,twitter,user1514,"Nyeri, Kenya",,,,,0,2025-08-15,1,0.75,False,False,50,8,1,1,0,0,50,0
126,Anyone else in Garissa experiencing fatigue? Worried about yellow fever,kakamega,2025-08-12 20:00:32.452377,-0.1813402516929853,negative,[],17,41,twitter,user5734,"Kakamega, Kenya",,,,,0,2025-08-12,1,0.75,False,False,71,10,1,1,0,0,58,0
127,"Feeling terrible - dizziness, dizziness and dizziness. Hope it's not diarrhea",thika,2025-08-10 21:46:32.452377,-0.16041761091829032,negative,[],44,100,twitter,user3817,"Thika, Kenya",,,,,0,2025-08-10,0,0.5,False,True,77,11,1,1,0,0,144,1
128,Anyone else in Machakos experiencing fatigue? Worried about diarrhea,kilifi,2025-09-12 02:54:32.452377,-0.29414105509597094,negative,[],49,65,twitter,user3997,"Kilifi, Kenya",,,,,0,2025-09-12,0,0.5,False,False,68,9,1,1,0,0,114,1
129,My friend has chills and chills. Should we worry about measles?,nyeri,2025-09-07 13:00:32.452377,-0.22827127915336493,negative,[],6,10,twitter,user2752,"Nyeri, Kenya",,,,,0,2025-09-07,0,0.5,False,True,63,11,1,1,0,0,16,0
130,Kilifi residents reporting chills. Any idea what's going on?,kericho,2025-08-04 21:29:32.452377,-0.1211681040492317,negative,[],42,5,twitter,user3611,"Kericho, Kenya",,,,,0,2025-08-04,0,0.5,False,False,60,9,1,1,0,0,47,0
131,My friend has pain and pain. Should we worry about measles?,nyeri,2025-09-15 23:53:32.452377,-0.23202647404620477,negative,[],27,97,twitter,user7841,"Nyeri, Kenya",,,,,0,2025-09-15,0,0.5,False,False,59,11,1,1,0,0,124,1
132,Health alert: meningitis cases increasing in Nairobi area,nairobi,2025-08-06 03:18:32.452377,-0.23015964517841142,negative,[],34,63,twitter,user3376,"Nairobi, Kenya",,,,,0,2025-08-06,0,0.5,False,False,57,8,1,1,0,0,97,0
133,My friend has nausea and nausea. Should we worry about yellow fever?,eldoret,2025-09-05 19:00:32.452377,-0.12010325257692808,negative,[],18,53,twitter,user7614,"Eldoret, Kenya",,,,,0,2025-09-05,1,0.75,False,False,68,12,1,1,0,0,71,0
134,Anyone else in Eldoret experiencing dizziness? Worried about pneumonia,garissa,2025-08-14 19:25:32.452377,-0.2722896133920841,negative,[],30,54,twitter,user4189,"Garissa, Kenya",,,,,0,2025-08-14,0,0.5,False,False,70,9,1,1,0,0,84,0
135,"Feeling terrible - headache, headache and headache. Hope it's not tuberculosis",nyeri,2025-07-29 21:09:32.462859,-0.17644037701423837,negative,[],12,8,twitter,user6119,"Nyeri, Kenya",,,,,0,2025-07-29,0,0.5,False,False,78,11,1,1,0,0,20,0
136,"Feeling terrible - headache, headache and headache. Hope it's not diarrhea",machakos,2025-07-23 15:09:32.462859,-0.11692391274216457,negative,[],44,69,twitter,user1632,"Machakos, Kenya",,,,,0,2025-07-23,0,0.5,False,False,74,11,1,1,0,0,113,1
137,Experiencing fever and fever. Could this be measles? #health #Kenya,meru,2025-07-21 21:50:32.462859,-0.1780630082475864,negative,[],35,87,twitter,user7949,"Meru, Kenya",,,,,0,2025-07-21,1,0.75,False,False,67,10,1,1,0,0,122,1
138,Experiencing nausea and nausea. Could this be meningitis? #health #Kenya,nairobi,2025-07-26 18:34:32.462859,-0.21793269110310962,negative,[],38,48,twitter,user2669,"Nairobi, Kenya",,,,,0,2025-07-26,0,0.5,False,True,72,10,1,1,0,0,86,0
139,Cases of dengue reported in Garissa. Please stay safe everyone!,nairobi,2025-09-17 05:55:32.468399,-0.2644857824038182,negative,[],34,94,twitter,user9720,"Nairobi, Kenya",,,,,0,2025-09-17,0,0.5,False,False,63,10,1,1,0,0,128,1
140,Experiencing fatigue and fatigue. Could this be measles? #health #Kenya,kakamega,2025-08-30 22:45:32.468399,-0.2559738039776149,negative,[],15,52,twitter,user9139,"Kakamega, Kenya",,,,,0,2025-08-30,0,0.5,False,True,71,10,1,1,0,0,67,0
141,My friend has nausea and nausea. Should we worry about cholera?,nairobi,2025-07-31 17:13:32.468399,-0.21229669948899027,negative,[],10,65,twitter,user9658,"Nairobi, Kenya",,,,,0,2025-07-31,1,0.75,False,False,63,11,1,1,0,0,75,0
142,Cases of covid reported in Nakuru. Please stay safe everyone!,mombasa,2025-10-07 15:52:32.468399,-0.23322250509731718,negative,[],49,97,twitter,user3777,"Mombasa, Kenya",,,,,0,2025-10-07,1,0.75,True,False,61,10,1,1,0,0,146,1
143,Anyone else in Busia experiencing weakness? Worried about malaria,busia,2025-09-03 02:20:32.468399,-0.12552530422552485,negative,[],2,70,twitter,user9950,"Busia, Kenya",,,,,0,2025-09-03,1,0.75,False,False,65,9,1,1,0,0,72,0
144,Visited hospital today - so many influenza patients. Stay healthy Kisumu!,machakos,2025-09-25 18:59:32.468399,-0.24480139755285324,negative,[],24,48,twitter,user6855,"Machakos, Kenya",,,,,0,2025-09-25,1,0.75,False,False,73,11,1,1,0,0,72,0
145,Visited hospital today - so many pneumonia patients. Stay healthy Kisumu!,kilifi,2025-07-25 17:23:32.468399,-0.265265553486834,negative,[],47,31,twitter,user4700,"Kilifi, Kenya",,,,,0,2025-07-25,0,0.5,False,False,73,11,1,1,0,0,78,0
146,Anyone else in Nakuru experiencing sweating? Worried about typhoid,eldoret,2025-09-12 11:41:32.468399,-0.2138839738442455,negative,[],4,72,twitter,user6309,"Eldoret, Kenya",,,,,0,2025-09-12,0,0.5,False,False,66,9,1,1,0,0,76,0
147,"Feeling terrible - dizziness, dizziness and dizziness. Hope it's not flu",garissa,2025-09-11 08:32:32.468399,-0.18122692060433418,negative,[],16,45,twitter,user1306,"Garissa, Kenya",,,,,0,2025-09-11,1,0.75,False,False,72,11,1,1,0,0,61,0
148,Meru residents reporting headache. Any idea what's going on?,mombasa,2025-10-07 03:56:32.468399,-0.2915605462636473,negative,[],50,18,twitter,user7281,"Mombasa, Kenya",,,,,0,2025-10-07,0,0.5,True,False,60,9,1,1,0,0,68,0
149,Visited hospital today - so many meningitis patients. Stay healthy Bungoma!,kakamega,2025-08-31 08:08:32.479699,-0.25460054851331987,negative,[],25,93,twitter,user4969,"Kakamega, Kenya",,,,,0,2025-08-31,0,0.5,False,True,75,11,1,1,0,0,118,1
150,"Feeling terrible - pain, pain and pain. Hope it's not diarrhea",nakuru,2025-07-19 04:16:32.480805,-0.1461575461951656,negative,[],10,35,twitter,user8718,"Nakuru, Kenya",,,,,0,2025-07-19,0,0.5,False,True,62,11,1,1,0,0,45,0
151,Visited hospital today - so many influenza patients. Stay healthy Kisii!,eldoret,2025-08-04 18:16:32.480805,-0.24637723252883936,negative,[],8,74,twitter,user4274,"Eldoret, Kenya",,,,,0,2025-08-04,1,0.75,False,False,72,11,1,1,0,0,82,0
152,Is there a influenza outbreak? Hearing lots of cases in Kisii,kilifi,2025-09-02 20:14:32.480805,-0.14295471521729283,negative,[],13,10,twitter,user4445,"Kilifi, Kenya",,,,,0,2025-09-02,1,1.0,False,False,61,11,1,1,0,0,23,0
153,PSA: Get checked if you have cough. dengue is spreading in Machakos,malindi,2025-08-14 11:09:32.480805,-0.12292482407748018,negative,[],32,76,twitter,user5862,"Malindi, Kenya",,,,,0,2025-08-14,0,0.5,False,False,67,12,1,1,0,0,108,1
154,Health alert: dengue cases increasing in Kisii area,kisumu,2025-08-09 13:31:32.480805,-0.1129469436183734,negative,[],0,68,twitter,user5541,"Kisumu, Kenya",,,,,0,2025-08-09,0,0.5,False,True,51,8,1,1,0,0,68,0
155,Anyone else in Meru experiencing sweating? Worried about covid,eldoret,2025-07-28 01:25:32.480805,-0.2927975661804792,negative,[],36,33,twitter,user5248,"Eldoret, Kenya",,,,,0,2025-07-28,1,0.75,False,False,62,9,1,1,0,0,69,0
156,Anyone else in Bungoma experiencing chills? Worried about tuberculosis,mombasa,2025-09-01 12:53:32.480805,-0.2898317995042148,negative,[],3,16,twitter,user2197,"Mombasa, Kenya",,,,,0,2025-09-01,0,0.5,False,False,70,9,1,1,0,0,19,0
157,Is there a flu outbreak? Hearing lots of cases in Nakuru,bungoma,2025-09-21 13:14:32.480805,-0.17376871030365143,negative,[],16,6,twitter,user7248,"Bungoma, Kenya",,,,,0,2025-09-21,1,1.0,False,True,56,11,1,1,0,0,22,0
158,"Feeling terrible - pain, pain and pain. Hope it's not diarrhea",nairobi,2025-08-26 18:44:32.480805,-0.24993831306523562,negative,[],7,56,twitter,user1154,"Nairobi, Kenya",,,,,0,2025-08-26,0,0.5,False,False,62,11,1,1,0,0,63,0
159,My friend has nausea and nausea. Should we worry about measles?,garissa,2025-07-28 04:01:32.480805,-0.10073466864571823,negative,[],40,16,twitter,user2277,"Garissa, Kenya",,,,,0,2025-07-28,0,0.5,False,False,63,11,1,1,0,0,56,0
160,Experiencing weakness and weakness. Could this be malaria? #health #Kenya,kericho,2025-07-31 11:31:32.480805,-0.14769777730037842,negative,[],35,63,twitter,user5685,"Kericho, Kenya",,,,,0,2025-07-31,1,0.75,False,False,73,10,1,1,0,0,98,1
161,PSA: Get checked if you have fatigue. flu is spreading in Kitale,mombasa,2025-08-11 01:29:32.480805,-0.14798969012136248,negative,[],15,9,twitter,user9524,"Mombasa, Kenya",,,,,0,2025-08-11,1,0.75,False,False,64,12,1,1,0,0,24,0
162,Thika residents reporting cough. Any idea what's going on?,kitale,2025-09-14 12:24:32.480805,-0.27302861971808934,negative,[],39,23,twitter,user1453,"Kitale, Kenya",,,,,0,2025-09-14,0,0.5,False,True,58,9,1,1,0,0,62,0
163,Anyone else in Kakamega experiencing fever? Worried about covid,kilifi,2025-08-24 15:13:32.494949,-0.20393784042445384,negative,[],49,30,twitter,user2303,"Kilifi, Kenya",,,,,0,2025-08-24,1,1.0,False,True,63,9,1,1,0,0,79,0
164,My friend has weakness and weakness. Should we worry about dengue?,kakamega,2025-09-15 23:18:32.496220,-0.20062850191212575,negative,[],1,34,twitter,user2125,"Kakamega, Kenya",,,,,0,2025-09-15,0,0.5,False,False,66,11,1,1,0,0,35,0
165,Visited hospital today - so many yellow fever patients. Stay healthy Kericho!,bungoma,2025-08-17 04:29:32.498475,-0.2842192423183018,negative,[],11,83,twitter,user1916,"Bungoma, Kenya",,,,,0,2025-08-17,1,0.75,False,True,77,12,1,1,0,0,94,0
166,Meru residents reporting vomiting. Any idea what's going on?,kilifi,2025-07-24 21:11:32.498475,-0.15389345466260979,negative,[],24,6,twitter,user7818,"Kilifi, Kenya",,,,,0,2025-07-24,0,0.5,False,False,60,9,1,1,0,0,30,0
167,Kisumu residents reporting dizziness. Any idea what's going on?,thika,2025-08-19 09:26:32.498475,-0.11819757522364213,negative,[],30,58,twitter,user4611,"Thika, Kenya",,,,,0,2025-08-19,0,0.5,False,False,63,9,1,1,0,0,88,0
168,Anyone else in Bungoma experiencing pain? Worried about meningitis,malindi,2025-10-02 17:49:32.503377,-0.2194789490514117,negative,[],49,33,twitter,user3476,"Malindi, Kenya",,,,,0,2025-10-02,0,0.5,False,False,66,9,1,1,0,0,82,0
169,Visited hospital today - so many tuberculosis patients. Stay healthy Thika!,machakos,2025-08-04 00:16:32.503377,-0.2707921166656073,negative,[],22,86,twitter,user8582,"Machakos, Kenya",,,,,0,2025-08-04,0,0.5,False,False,75,11,1,1,0,0,108,1
170,"Feeling terrible - nausea, nausea and nausea. Hope it's not malaria",kericho,2025-09-22 12:46:32.503377,-0.14932401587175234,negative,[],7,65,twitter,user2831,"Kericho, Kenya",,,,,0,2025-09-22,1,0.75,False,False,67,11,1,1,0,0,72,0
171,Is there a meningitis outbreak? Hearing lots of cases in Nyeri,nairobi,2025-08-02 21:46:32.503377,-0.23502286017502266,negative,[],6,76,twitter,user5761,"Nairobi, Kenya",,,,,0,2025-08-02,1,0.75,False,True,62,11,1,1,0,0,82,0
172,Anyone else in Kericho experiencing sweating? Worried about flu,malindi,2025-09-23 12:40:32.503377,-0.21256338519345117,negative,[],2,8,twitter,user3036,"Malindi, Kenya",,,,,0,2025-09-23,0,0.5,False,False,63,9,1,1,0,0,10,0
173,Cases of pneumonia reported in Bungoma. Please stay safe everyone!,garissa,2025-08-05 14:13:32.503377,-0.27496042126068926,negative,[],23,95,twitter,user2702,"Garissa, Kenya",,,,,0,2025-08-05,0,0.5,False,False,66,10,1,1,0,0,118,1
174,"Feeling terrible - vomiting, vomiting and vomiting. Hope it's not meningitis",nairobi,2025-07-24 19:10:32.503377,-0.11794727314661757,negative,[],28,40,twitter,user7510,"Nairobi, Kenya",,,,,0,2025-07-24,0,0.5,False,False,76,11,1,1,0,0,68,0
175,Is there a tuberculosis outbreak? Hearing lots of cases in Kisumu,malindi,2025-07-29 15:09:32.503377,-0.2164497916516563,negative,[],2,97,twitter,user5301,"Malindi, Kenya",,,,,0,2025-07-29,1,0.75,False,False,65,11,1,1,0,0,99,1
176,My friend has nausea and nausea. Should we worry about flu?,kisii,2025-09-10 12:54:32.503377,-0.16206026371433532,negative,[],17,13,twitter,user5930,"Kisii, Kenya",,,,,0,2025-09-10,1,0.75,False,False,59,11,1,1,0,0,30,0
177,Is there a pneumonia outbreak? Hearing lots of cases in Nyeri,nakuru,2025-08-29 10:02:32.503377,-0.1945802675139815,negative,[],14,48,twitter,user1666,"Nakuru, Kenya",,,,,0,2025-08-29,1,0.75,False,False,61,11,1,1,0,0,62,0
178,Experiencing nausea and nausea. Could this be influenza? #health #Kenya,kericho,2025-07-21 01:39:32.503377,-0.17201856104469776,negative,[],30,66,twitter,user1578,"Kericho, Kenya",,,,,0,2025-07-21,1,0.75,False,False,71,10,1,1,0,0,96,0
179,Anyone else in Kakamega experiencing pain? Worried about diarrhea,kericho,2025-08-11 04:16:32.512919,-0.27497008097136927,negative,[],30,72,twitter,user6846,"Kericho, Kenya",,,,,0,2025-08-11,0,0.5,False,False,65,9,1,1,0,0,102,1
180,Visited hospital today - so many cholera patients. Stay healthy Bungoma!,eldoret,2025-08-09 06:24:32.515077,-0.19358094459569053,negative,[],32,69,twitter,user4894,"Eldoret, Kenya",,,,,0,2025-08-09,1,0.75,False,True,72,11,1,1,0,0,101,1
181,Cases of covid reported in Meru. Please stay safe everyone!,thika,2025-09-08 20:14:32.515077,-0.15152350805361997,negative,[],27,11,twitter,user9199,"Thika, Kenya",,,,,0,2025-09-08,1,0.75,False,False,59,10,1,1,0,0,38,0
182,Cases of tuberculosis reported in Kisumu. Please stay safe everyone!,nyeri,2025-09-27 14:57:32.515077,-0.2716136622224699,negative,[],33,76,twitter,user4799,"Nyeri, Kenya",,,,,0,2025-09-27,0,0.5,False,True,68,10,1,1,0,0,109,1
183,Is there a malaria outbreak? Hearing lots of cases in Kisumu,nyeri,2025-08-20 18:17:32.515077,-0.21512426713059546,negative,[],17,33,twitter,user3769,"Nyeri, Kenya",,,,,0,2025-08-20,1,1.0,False,False,60,11,1,1,0,0,50,0
184,My friend has sweating and sweating. Should we worry about malaria?,thika,2025-07-24 13:28:32.515077,-0.2995661072676004,negative,[],4,1,twitter,user3519,"Thika, Kenya",,,,,0,2025-07-24,0,0.5,False,False,67,11,1,1,0,0,5,0
185,PSA: Get checked if you have fever. malaria is spreading in Thika,nakuru,2025-09-09 16:02:32.515077,-0.19389623536641104,negative,[],38,47,twitter,user1120,"Nakuru, Kenya",,,,,0,2025-09-09,1,1.0,False,False,65,12,1,1,0,0,85,0
186,Visited hospital today - so many measles patients. Stay healthy Kisumu!,malindi,2025-08-22 22:22:32.515077,-0.18246855378244003,negative,[],44,14,twitter,user2817,"Malindi, Kenya",,,,,0,2025-08-22,0,0.5,False,False,71,11,1,1,0,0,58,0
187,Thika residents reporting vomiting. Any idea what's going on?,busia,2025-07-29 15:27:32.515077,-0.1483016946475829,negative,[],4,70,twitter,user2557,"Busia, Kenya",,,,,0,2025-07-29,0,0.5,False,False,61,9,1,1,0,0,74,0
188,Machakos residents reporting pain. Any idea what's going on?,machakos,2025-09-18 03:03:32.521974,-0.28410576772830465,negative,[],32,98,twitter,user3555,"Machakos, Kenya",,,,,0,2025-09-18,0,0.5,False,False,60,9,1,1,0,0,130,1
189,Experiencing fatigue and fatigue. Could this be dengue? #health #Kenya,kisumu,2025-08-15 05:12:32.521974,-0.18678644996451851,negative,[],16,57,twitter,user8462,"Kisumu, Kenya",,,,,0,2025-08-15,0,0.5,False,False,70,10,1,1,0,0,73,0
190,"Feeling terrible - fever, fever and fever. Hope it's not tuberculosis",machakos,2025-09-06 09:32:32.523997,-0.28339679022991254,negative,[],27,52,twitter,user7751,"Machakos, Kenya",,,,,0,2025-09-06,1,0.75,False,True,69,11,1,1,0,0,79,0
191,Health alert: pneumonia cases increasing in Kericho area,nairobi,2025-09-11 01:00:32.523997,-0.13873699330234837,negative,[],3,21,twitter,user7128,"Nairobi, Kenya",,,,,0,2025-09-11,0,0.5,False,False,56,8,1,1,0,0,24,0
192,My friend has chills and chills. Should we worry about flu?,nyeri,2025-09-28 22:41:32.523997,-0.13781778447961004,negative,[],12,59,twitter,user7093,"Nyeri, Kenya",,,,,0,2025-09-28,1,0.75,False,True,59,11,1,1,0,0,71,0
193,PSA: Get checked if you have chills. tuberculosis is spreading in Malindi,thika,2025-10-02 20:34:32.523997,-0.24191046054004928,negative,[],27,42,twitter,user1819,"Thika, Kenya",,,,,0,2025-10-02,0,0.5,False,False,73,12,1,1,0,0,69,0
194,My friend has cough and cough. Should we worry about typhoid?,kakamega,2025-10-11 10:25:32.529618,-0.11168746143173744,negative,[],49,24,twitter,user7191,"Kakamega, Kenya",,,,,0,2025-10-11,0,0.5,True,True,61,11,1,1,0,0,73,0
195,My friend has fever and fever. Should we worry about yellow fever?,kisii,2025-09-02 14:29:32.529618,-0.1855360053331535,negative,[],28,51,twitter,user5679,"Kisii, Kenya",,,,,0,2025-09-02,1,0.75,False,False,66,12,1,1,0,0,79,0
196,Garissa residents reporting fever. Any idea what's going on?,nairobi,2025-08-18 05:04:32.532266,-0.1930894155536097,negative,[],8,0,twitter,user6139,"Nairobi, Kenya",,,,,0,2025-08-18,0,0.5,False,False,60,9,1,1,0,0,8,0
